Job ID,Job Title,Industry,Location,Company,Education Level,Experience Level,Salary (INR),Remote Option,Hired,Job Type,Skills Required,Posted Date,Application Deadline,Interview Rounds,Job Description Snippet,Company Rating,Expected Joining Time (days),Internship Stipend
JOB20251884,Software Engineer,Energy,Remote,Accenture,PhD,6-10 years,1733081,Yes,No,Full-time,"Machine Learning, React",2025-03-07,2025-04-05,4,Software Engineer role at Accenture requiring skills in Machine Learning and more.,3.0,29,0
JOB20251885,Machine Learning Engineer,Telecom,Gurgaon,Capgemini,PhD,1-2 years,601998,No,No,Internship,"Python, SQL, Node.js, Java, AWS",2025-03-19,2025-04-10,4,Machine Learning Engineer role at Capgemini requiring skills in Python and more.,4.1,58,16490
JOB20251886,Cybersecurity Analyst,Telecom,Chennai,Microsoft,High School,6-10 years,1887679,No,No,Internship,"AWS, Java, React, SQL",2025-02-25,2025-03-27,2,Cybersecurity Analyst role at Microsoft requiring skills in AWS and more.,3.2,35,13281
JOB20251887,Backend Developer,Technology,Delhi,Google,Bachelor's,3-5 years,926530,No,No,Part-time,"Machine Learning, Django",2025-03-07,2025-04-02,5,Backend Developer role at Google requiring skills in Machine Learning and more.,3.5,21,0
JOB20251888,Cybersecurity Analyst,Education,Pune,Infosys,Master's,6-10 years,1566369,No,Yes,Contract,"React, JavaScript",2025-03-16,2025-04-01,2,Cybersecurity Analyst role at Infosys requiring skills in React and more.,4.3,30,0
JOB20251889,Frontend Developer,Energy,Hyderabad,Wipro,High School,Fresher,429852,No,No,Internship,"Django, Python",2025-03-20,2025-04-06,4,Frontend Developer role at Wipro requiring skills in Django and more.,3.0,58,14005
JOB20251890,Data Scientist,Manufacturing,Bangalore,Flipkart,Master's,1-2 years,635039,Yes,No,Full-time,"SQL, Node.js",2025-03-27,2025-04-22,2,Data Scientist role at Flipkart requiring skills in SQL and more.,4.7,35,0
JOB20251891,Cybersecurity Analyst,Telecom,Hyderabad,Amazon,PhD,6-10 years,1689977,No,No,Internship,"Node.js, Python, JavaScript, Java, Data Analysis",2025-02-21,2025-03-18,2,Cybersecurity Analyst role at Amazon requiring skills in Node.js and more.,4.6,43,20549
JOB20251892,DevOps Engineer,Finance,Pune,Capgemini,Master's,Fresher,448728,Yes,Yes,Full-time,"SQL, AWS",2025-03-23,2025-04-03,4,DevOps Engineer role at Capgemini requiring skills in SQL and more.,4.5,14,0
JOB20251893,Cybersecurity Analyst,Manufacturing,Mumbai,Flipkart,PhD,10+ years,2550231,No,No,Contract,"Machine Learning, JavaScript, Data Analysis",2025-02-23,2025-03-05,4,Cybersecurity Analyst role at Flipkart requiring skills in Machine Learning and more.,2.7,23,0
JOB20251894,UI/UX Designer,Manufacturing,Gurgaon,Microsoft,PhD,6-10 years,1753758,Yes,No,Full-time,"SQL, Node.js, Python, Java",2025-03-02,2025-03-26,1,UI/UX Designer role at Microsoft requiring skills in SQL and more.,4.3,40,0
JOB20251895,Business Analyst,Manufacturing,Remote,Paytm,Bachelor's,6-10 years,1289334,Yes,Yes,Part-time,"JavaScript, Node.js, Java",2025-02-23,2025-03-11,5,Business Analyst role at Paytm requiring skills in JavaScript and more.,2.8,19,0
JOB20251896,Business Analyst,Logistics,Chennai,Microsoft,High School,10+ years,3092442,No,Yes,Part-time,"AWS, Node.js, Data Analysis",2025-04-19,2025-05-09,5,Business Analyst role at Microsoft requiring skills in AWS and more.,4.4,7,0
JOB20251897,Business Analyst,Energy,Mumbai,Infosys,Diploma,3-5 years,862445,Yes,No,Internship,"AWS, Python",2025-03-21,2025-04-16,2,Business Analyst role at Infosys requiring skills in AWS and more.,4.4,50,14875
JOB20251898,Business Analyst,Media,Chennai,Accenture,Master's,Fresher,419536,No,No,Contract,"Node.js, React, Django",2025-03-06,2025-03-16,3,Business Analyst role at Accenture requiring skills in Node.js and more.,4.7,46,0
JOB20251899,Product Manager,Logistics,Delhi,Accenture,Bachelor's,10+ years,2020742,Yes,Yes,Contract,"Node.js, Django, JavaScript",2025-03-03,2025-03-15,4,Product Manager role at Accenture requiring skills in Node.js and more.,3.7,40,0
JOB20251900,Backend Developer,Energy,Noida,Google,PhD,3-5 years,821834,No,Yes,Full-time,"SQL, Python, AWS",2025-03-10,2025-03-31,4,Backend Developer role at Google requiring skills in SQL and more.,2.5,52,0
JOB20251901,Backend Developer,Healthcare,Remote,Capgemini,High School,Fresher,365115,Yes,No,Part-time,"Python, SQL, Node.js",2025-03-26,2025-04-11,2,Backend Developer role at Capgemini requiring skills in Python and more.,2.6,45,0
JOB20251902,Product Manager,Retail,Pune,Flipkart,PhD,3-5 years,801686,Yes,Yes,Contract,"React, Django",2025-02-27,2025-03-10,2,Product Manager role at Flipkart requiring skills in React and more.,4.2,20,0
JOB20251903,Product Manager,Technology,Mumbai,Wipro,High School,3-5 years,912722,Yes,No,Full-time,"Django, SQL",2025-04-07,2025-04-19,5,Product Manager role at Wipro requiring skills in Django and more.,2.9,9,0
JOB20251904,Frontend Developer,Media,Delhi,Infosys,PhD,10+ years,2260981,Yes,Yes,Full-time,"Django, Machine Learning, Data Analysis, React",2025-03-22,2025-04-07,5,Frontend Developer role at Infosys requiring skills in Django and more.,3.4,55,0
JOB20251905,Business Analyst,Energy,Gurgaon,Amazon,High School,10+ years,2315329,No,No,Internship,"Machine Learning, Java, React",2025-02-24,2025-03-08,5,Business Analyst role at Amazon requiring skills in Machine Learning and more.,2.9,16,11153
JOB20251906,Machine Learning Engineer,Healthcare,Remote,Google,Master's,10+ years,2744564,Yes,Yes,Internship,"React, Data Analysis, AWS",2025-03-07,2025-03-30,5,Machine Learning Engineer role at Google requiring skills in React and more.,4.5,49,7597
JOB20251907,Backend Developer,Manufacturing,Ahmedabad,Infosys,Master's,Fresher,569118,Yes,No,Internship,"Django, Machine Learning, AWS, JavaScript",2025-04-13,2025-05-03,1,Backend Developer role at Infosys requiring skills in Django and more.,4.6,55,14639
JOB20251908,Machine Learning Engineer,Media,Chennai,Capgemini,Bachelor's,3-5 years,1186449,Yes,Yes,Internship,"Node.js, Django, Python, Java",2025-02-20,2025-03-12,1,Machine Learning Engineer role at Capgemini requiring skills in Node.js and more.,3.6,33,24518
JOB20251909,Backend Developer,Manufacturing,Pune,Capgemini,Master's,3-5 years,974399,Yes,Yes,Part-time,"AWS, Data Analysis, React",2025-03-31,2025-04-24,4,Backend Developer role at Capgemini requiring skills in AWS and more.,4.1,38,0
JOB20251910,DevOps Engineer,Manufacturing,Ahmedabad,Wipro,PhD,3-5 years,1171216,Yes,Yes,Part-time,"SQL, Django, JavaScript, AWS, Machine Learning",2025-03-20,2025-04-18,1,DevOps Engineer role at Wipro requiring skills in SQL and more.,2.5,10,0
JOB20251911,DevOps Engineer,Manufacturing,Pune,Capgemini,PhD,10+ years,2651248,No,No,Internship,"Node.js, Data Analysis",2025-04-11,2025-04-27,5,DevOps Engineer role at Capgemini requiring skills in Node.js and more.,3.4,33,21009
JOB20251912,Data Scientist,Healthcare,Pune,Microsoft,High School,1-2 years,680096,Yes,Yes,Contract,"AWS, Django, Python, JavaScript, SQL",2025-04-12,2025-04-26,2,Data Scientist role at Microsoft requiring skills in AWS and more.,3.7,50,0
JOB20251913,Business Analyst,Telecom,Pune,Amazon,Bachelor's,3-5 years,992842,Yes,Yes,Internship,"AWS, Python",2025-04-16,2025-05-06,3,Business Analyst role at Amazon requiring skills in AWS and more.,4.9,28,23208
JOB20251914,UI/UX Designer,Education,Pune,Microsoft,High School,3-5 years,990594,No,Yes,Full-time,"Machine Learning, JavaScript, Data Analysis, SQL, React",2025-03-20,2025-04-12,4,UI/UX Designer role at Microsoft requiring skills in Machine Learning and more.,3.8,42,0
JOB20251915,Cybersecurity Analyst,Manufacturing,Bangalore,Google,High School,Fresher,315712,No,Yes,Internship,"Java, AWS, Data Analysis",2025-03-27,2025-04-16,4,Cybersecurity Analyst role at Google requiring skills in Java and more.,3.9,56,10199
JOB20251916,Data Scientist,Energy,Gurgaon,Capgemini,Master's,1-2 years,704980,No,Yes,Part-time,"Node.js, Python",2025-03-17,2025-04-14,5,Data Scientist role at Capgemini requiring skills in Node.js and more.,5.0,41,0
JOB20251917,Backend Developer,Technology,Mumbai,Infosys,PhD,3-5 years,1199754,Yes,Yes,Full-time,"React, JavaScript",2025-04-08,2025-04-19,2,Backend Developer role at Infosys requiring skills in React and more.,3.5,10,0
JOB20251918,Software Engineer,Energy,Hyderabad,Amazon,Master's,10+ years,2908966,Yes,No,Full-time,"Python, JavaScript, AWS",2025-03-17,2025-04-01,1,Software Engineer role at Amazon requiring skills in Python and more.,3.9,46,0
JOB20251919,UI/UX Designer,Media,Chennai,Google,Diploma,10+ years,2208330,No,No,Contract,"JavaScript, Django, SQL, React, Python",2025-03-16,2025-04-02,3,UI/UX Designer role at Google requiring skills in JavaScript and more.,3.8,12,0
JOB20251920,Product Manager,Education,Delhi,Flipkart,Diploma,3-5 years,1052043,No,Yes,Contract,"Django, Python, Data Analysis, JavaScript",2025-03-09,2025-04-05,2,Product Manager role at Flipkart requiring skills in Django and more.,4.4,55,0
JOB20251921,Product Manager,Logistics,Ahmedabad,Flipkart,Diploma,1-2 years,731915,No,Yes,Contract,"Django, Data Analysis, SQL, AWS, JavaScript",2025-03-17,2025-04-10,1,Product Manager role at Flipkart requiring skills in Django and more.,3.3,23,0
JOB20251922,Frontend Developer,Energy,Hyderabad,Capgemini,High School,3-5 years,930716,Yes,No,Internship,"Node.js, Django, SQL, Java, Machine Learning",2025-04-02,2025-04-12,2,Frontend Developer role at Capgemini requiring skills in Node.js and more.,4.1,57,24114
JOB20251923,Software Engineer,Media,Ahmedabad,Flipkart,PhD,10+ years,2814955,No,No,Full-time,"Machine Learning, SQL",2025-02-25,2025-03-11,5,Software Engineer role at Flipkart requiring skills in Machine Learning and more.,4.5,16,0
JOB20251924,UI/UX Designer,Healthcare,Chennai,Flipkart,High School,6-10 years,1344043,Yes,Yes,Part-time,"JavaScript, Data Analysis, AWS, React, Django",2025-03-01,2025-03-19,1,UI/UX Designer role at Flipkart requiring skills in JavaScript and more.,5.0,50,0
JOB20251925,Data Scientist,Retail,Noida,Flipkart,Diploma,3-5 years,1170589,No,No,Part-time,"Django, React",2025-03-30,2025-04-27,4,Data Scientist role at Flipkart requiring skills in Django and more.,4.2,27,0
JOB20251926,Business Analyst,Telecom,Pune,Paytm,High School,6-10 years,1788903,Yes,Yes,Internship,"Java, SQL, Node.js, React",2025-03-03,2025-03-28,4,Business Analyst role at Paytm requiring skills in Java and more.,3.2,23,24715
JOB20251927,DevOps Engineer,Retail,Remote,Amazon,Master's,6-10 years,1238190,Yes,No,Contract,"Django, Node.js",2025-03-28,2025-04-13,3,DevOps Engineer role at Amazon requiring skills in Django and more.,4.5,18,0
JOB20251928,Software Engineer,Technology,Chennai,Wipro,Bachelor's,10+ years,2904488,No,No,Contract,"React, SQL",2025-04-16,2025-05-03,3,Software Engineer role at Wipro requiring skills in React and more.,2.7,43,0
JOB20251929,Data Scientist,Energy,Noida,Microsoft,Bachelor's,3-5 years,1014354,No,Yes,Part-time,"React, Machine Learning, Data Analysis",2025-04-16,2025-05-13,1,Data Scientist role at Microsoft requiring skills in React and more.,4.1,19,0
JOB20251930,Product Manager,Healthcare,Ahmedabad,Accenture,Diploma,6-10 years,1630709,Yes,Yes,Contract,"Django, SQL",2025-04-06,2025-04-22,5,Product Manager role at Accenture requiring skills in Django and more.,2.7,32,0
JOB20251931,Software Engineer,Media,Ahmedabad,TCS,Diploma,Fresher,320006,No,Yes,Part-time,"Machine Learning, Django",2025-03-28,2025-04-21,3,Software Engineer role at TCS requiring skills in Machine Learning and more.,4.0,56,0
JOB20251932,Frontend Developer,Manufacturing,Ahmedabad,Capgemini,Bachelor's,3-5 years,869575,No,Yes,Part-time,"Data Analysis, Node.js, Java, Python",2025-02-27,2025-03-18,2,Frontend Developer role at Capgemini requiring skills in Data Analysis and more.,3.3,39,0
JOB20251933,UI/UX Designer,Technology,Chennai,Infosys,Diploma,6-10 years,1967110,No,Yes,Part-time,"Node.js, Java",2025-04-19,2025-05-18,2,UI/UX Designer role at Infosys requiring skills in Node.js and more.,4.7,15,0
JOB20251934,Data Scientist,Telecom,Noida,Capgemini,Diploma,3-5 years,977813,Yes,No,Full-time,"AWS, JavaScript, SQL, Python",2025-04-01,2025-04-18,1,Data Scientist role at Capgemini requiring skills in AWS and more.,4.0,35,0
JOB20251935,DevOps Engineer,Retail,Mumbai,Wipro,Diploma,6-10 years,1631209,No,No,Full-time,"JavaScript, Data Analysis, Node.js",2025-04-14,2025-05-07,3,DevOps Engineer role at Wipro requiring skills in JavaScript and more.,3.3,8,0
JOB20251936,Frontend Developer,Healthcare,Chennai,Paytm,PhD,3-5 years,977404,Yes,No,Contract,"Python, JavaScript, Node.js",2025-03-10,2025-04-04,1,Frontend Developer role at Paytm requiring skills in Python and more.,2.9,53,0
JOB20251937,Backend Developer,Finance,Bangalore,Infosys,PhD,6-10 years,1776569,No,Yes,Contract,"React, AWS",2025-04-15,2025-04-27,2,Backend Developer role at Infosys requiring skills in React and more.,2.7,40,0
JOB20251938,Data Scientist,Telecom,Gurgaon,Capgemini,Master's,1-2 years,626315,No,Yes,Part-time,"Python, React, Django",2025-03-17,2025-04-05,5,Data Scientist role at Capgemini requiring skills in Python and more.,4.3,12,0
JOB20251939,Frontend Developer,Manufacturing,Gurgaon,Infosys,Diploma,10+ years,2622434,Yes,Yes,Full-time,"Python, SQL, Django",2025-04-08,2025-04-30,3,Frontend Developer role at Infosys requiring skills in Python and more.,3.5,40,0
JOB20251940,Backend Developer,Manufacturing,Mumbai,Capgemini,Bachelor's,1-2 years,518099,No,Yes,Full-time,"Django, Machine Learning, Python, Node.js",2025-03-30,2025-04-12,1,Backend Developer role at Capgemini requiring skills in Django and more.,4.0,19,0
JOB20251941,DevOps Engineer,Telecom,Pune,Amazon,Master's,6-10 years,1412947,Yes,Yes,Internship,"React, Django, JavaScript, AWS, Data Analysis",2025-02-23,2025-03-06,1,DevOps Engineer role at Amazon requiring skills in React and more.,3.9,41,14234
JOB20251942,Data Scientist,Telecom,Chennai,Amazon,Diploma,6-10 years,1234608,Yes,Yes,Contract,"Django, AWS",2025-04-16,2025-04-29,2,Data Scientist role at Amazon requiring skills in Django and more.,3.4,51,0
JOB20251943,Cybersecurity Analyst,Healthcare,Noida,Amazon,Master's,10+ years,2987130,Yes,No,Internship,"Machine Learning, Java, AWS, JavaScript, Django",2025-03-22,2025-04-12,1,Cybersecurity Analyst role at Amazon requiring skills in Machine Learning and more.,3.4,13,21173
JOB20251944,UI/UX Designer,Energy,Hyderabad,Infosys,Bachelor's,Fresher,482012,No,Yes,Contract,"JavaScript, Java, AWS",2025-03-13,2025-03-29,4,UI/UX Designer role at Infosys requiring skills in JavaScript and more.,3.2,38,0
JOB20251945,Software Engineer,Media,Ahmedabad,Google,PhD,Fresher,502221,No,No,Internship,"React, JavaScript, Data Analysis",2025-03-21,2025-03-31,4,Software Engineer role at Google requiring skills in React and more.,4.6,31,17080
JOB20251946,Software Engineer,Energy,Chennai,Flipkart,Master's,Fresher,545877,No,No,Part-time,"AWS, Java, SQL",2025-03-24,2025-04-03,2,Software Engineer role at Flipkart requiring skills in AWS and more.,4.9,60,0
JOB20251947,Frontend Developer,Finance,Mumbai,Accenture,Diploma,10+ years,2041874,Yes,Yes,Part-time,"Python, Java, Django, Node.js, AWS",2025-04-19,2025-05-16,1,Frontend Developer role at Accenture requiring skills in Python and more.,4.1,10,0
JOB20251948,Software Engineer,Retail,Delhi,Paytm,Diploma,1-2 years,776499,Yes,No,Contract,"AWS, Data Analysis, Python, Machine Learning, SQL",2025-03-08,2025-04-05,4,Software Engineer role at Paytm requiring skills in AWS and more.,2.8,31,0
JOB20251949,Machine Learning Engineer,Healthcare,Mumbai,TCS,High School,3-5 years,1023767,No,No,Contract,"AWS, Data Analysis",2025-04-07,2025-05-07,3,Machine Learning Engineer role at TCS requiring skills in AWS and more.,4.9,30,0
JOB20251950,Frontend Developer,Energy,Mumbai,Capgemini,Master's,1-2 years,519356,No,Yes,Part-time,"Node.js, JavaScript, AWS, Data Analysis",2025-04-01,2025-04-27,5,Frontend Developer role at Capgemini requiring skills in Node.js and more.,2.9,9,0
JOB20251951,Software Engineer,Logistics,Pune,TCS,Diploma,6-10 years,1983294,No,No,Contract,"React, Machine Learning, Java",2025-03-15,2025-03-29,1,Software Engineer role at TCS requiring skills in React and more.,3.7,38,0
JOB20251952,DevOps Engineer,Media,Gurgaon,Google,Diploma,6-10 years,1836708,Yes,No,Internship,"JavaScript, Machine Learning, Data Analysis, SQL",2025-03-26,2025-04-24,5,DevOps Engineer role at Google requiring skills in JavaScript and more.,4.0,55,9069
JOB20251953,Product Manager,Manufacturing,Delhi,Infosys,Bachelor's,10+ years,2419738,Yes,No,Internship,"Data Analysis, Java, SQL, JavaScript, Node.js",2025-04-12,2025-05-10,1,Product Manager role at Infosys requiring skills in Data Analysis and more.,3.9,44,23848
JOB20251954,UI/UX Designer,Retail,Pune,Amazon,Bachelor's,1-2 years,540004,Yes,No,Part-time,"React, Node.js",2025-03-17,2025-03-31,5,UI/UX Designer role at Amazon requiring skills in React and more.,4.5,53,0
JOB20251955,Business Analyst,Manufacturing,Hyderabad,Amazon,PhD,3-5 years,893289,No,Yes,Full-time,"Data Analysis, Django, AWS",2025-04-03,2025-04-28,5,Business Analyst role at Amazon requiring skills in Data Analysis and more.,2.8,18,0
JOB20251956,Machine Learning Engineer,Healthcare,Remote,Capgemini,High School,1-2 years,652244,Yes,No,Full-time,"JavaScript, SQL, Machine Learning, Java, Django",2025-04-05,2025-04-17,4,Machine Learning Engineer role at Capgemini requiring skills in JavaScript and more.,4.1,39,0
JOB20251957,Frontend Developer,Manufacturing,Bangalore,Amazon,High School,3-5 years,1159483,No,No,Full-time,"React, AWS, Machine Learning, Data Analysis",2025-03-20,2025-04-17,1,Frontend Developer role at Amazon requiring skills in React and more.,3.6,20,0
JOB20251958,Data Scientist,Healthcare,Chennai,Amazon,PhD,3-5 years,908210,No,Yes,Full-time,"React, AWS",2025-03-28,2025-04-08,5,Data Scientist role at Amazon requiring skills in React and more.,2.9,36,0
JOB20251959,Product Manager,Technology,Ahmedabad,Google,High School,Fresher,398616,No,No,Contract,"Node.js, SQL, Django, Java",2025-04-07,2025-05-05,1,Product Manager role at Google requiring skills in Node.js and more.,3.5,31,0
JOB20251960,Business Analyst,Technology,Noida,Accenture,PhD,3-5 years,808688,No,No,Part-time,"Django, Java, Python, Node.js",2025-03-05,2025-03-17,1,Business Analyst role at Accenture requiring skills in Django and more.,3.2,38,0
JOB20251961,Cybersecurity Analyst,Logistics,Chennai,Capgemini,Master's,3-5 years,945964,Yes,Yes,Full-time,"Machine Learning, Java",2025-03-18,2025-04-14,5,Cybersecurity Analyst role at Capgemini requiring skills in Machine Learning and more.,3.5,46,0
